,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
126,Bílá & Černá,Nik Tendo,30306,https://open.spotify.com/track/3Wo8axp5gZsy7N40dvsAHj,4/3/2020,4/10/2020,Czech Republic
127,O trochu líp,Renne Dang,30281,https://open.spotify.com/track/5W1zYPSP3IVHmjfw4pGkuO,4/3/2020,4/10/2020,Czech Republic
128,Mala dama,Kabát,30029,https://open.spotify.com/track/0nVCQoIiDjnZWXHMRCD2Ko,4/3/2020,4/10/2020,Czech Republic
129,Necejtim Nic,Yzomandias,29888,https://open.spotify.com/track/1wR99nYV2T2uB2KrKp00x0,4/3/2020,4/10/2020,Czech Republic
130,Fotbal a Rap,Labello,29860,https://open.spotify.com/track/1rNCFrpdHBD32kHmuEfMgM,4/3/2020,4/10/2020,Czech Republic
131,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,29569,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,4/3/2020,4/10/2020,Czech Republic
132,Tojo Tojo,Robin Zoot,29493,https://open.spotify.com/track/1YcqYmviKagJ68DOmjSWQW,4/3/2020,4/10/2020,Czech Republic
133,J Lo,Kontrafakt,29427,https://open.spotify.com/track/66Cr54dci8JYsaVnqzrSjb,4/3/2020,4/10/2020,Czech Republic
134,Tsunami,DIVOKEJ BILL,29395,https://open.spotify.com/track/5op1X8TfWNUmJnwRzCQ3qL,4/3/2020,4/10/2020,Czech Republic
135,In Your Eyes (feat. Alida),Robin Schulz,29376,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC,4/3/2020,4/10/2020,Czech Republic
136,Bruises,Lewis Capaldi,29374,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,4/3/2020,4/10/2020,Czech Republic
137,Lose You To Love Me,Selena Gomez,29342,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,4/3/2020,4/10/2020,Czech Republic
138,Better Days,OneRepublic,29303,https://open.spotify.com/track/2K0r5GD5zYlEMx2M7ZMcqG,4/3/2020,4/10/2020,Czech Republic
139,V lese,Pokáč,29297,https://open.spotify.com/track/1HFiNfOOtHJsq3LdcVQZbI,4/3/2020,4/10/2020,Czech Republic
140,"Slibuju, Že Nebudu Pít",Rybičky 48,29134,https://open.spotify.com/track/24Uo7TSYjcxJjMFXalr9fN,4/3/2020,4/10/2020,Czech Republic
141,HIGHEST IN THE ROOM,Travis Scott,29000,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,4/3/2020,4/10/2020,Czech Republic
142,They Call Me Tiago (Her Name Is Margo),Tiagz,28948,https://open.spotify.com/track/1UxYmRBBJMMuzYcK9miSYs,4/3/2020,4/10/2020,Czech Republic
143,Stupid Love,Lady Gaga,28762,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb,4/3/2020,4/10/2020,Czech Republic
144,Dopis V lahvi,Earth,28723,https://open.spotify.com/track/6jNTXE2Q1iks09h7PetAwR,4/3/2020,4/10/2020,Czech Republic
145,Žár,Slza,28688,https://open.spotify.com/track/38jmWRPLrf8eWrHeIJNdHZ,4/3/2020,4/10/2020,Czech Republic
146,Be Alright,Dean Lewis,28586,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,4/3/2020,4/10/2020,Czech Republic
147,Yummy,Justin Bieber,28425,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,4/3/2020,4/10/2020,Czech Republic
148,2002,Anne-Marie,28350,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,4/3/2020,4/10/2020,Czech Republic
149,Without You (feat. Sandro Cavazza),Avicii,28330,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL,4/3/2020,4/10/2020,Czech Republic
150,Rhyme Up,Psycho Rhyme,28226,https://open.spotify.com/track/7g8oxPn7ZxxTplfdLOSU5V,4/3/2020,4/10/2020,Czech Republic
151,Legit Check,Nik Tendo,28154,https://open.spotify.com/track/01NOGJwrnEFDU7U03M6ADA,4/3/2020,4/10/2020,Czech Republic
152,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,28137,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,4/3/2020,4/10/2020,Czech Republic
153,Viac,Nerieš,28038,https://open.spotify.com/track/2eLTkjdcbBCTew9qvn6hzz,4/3/2020,4/10/2020,Czech Republic
154,Highway to Hell,AC/DC,27988,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s,4/3/2020,4/10/2020,Czech Republic
155,Bones (feat. OneRepublic),Galantis,27982,https://open.spotify.com/track/53Ji6ZvVjsBl4pIuiETfhN,4/3/2020,4/10/2020,Czech Republic
156,Only Human,Jonas Brothers,27894,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,4/3/2020,4/10/2020,Czech Republic
157,"Když nemůžeš, tak přidej",Mirai,27804,https://open.spotify.com/track/7DdwITgxQe8MST37qt4t2q,4/3/2020,4/10/2020,Czech Republic
158,Bohemian Rhapsody - Remastered 2011,Queen,27695,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,4/3/2020,4/10/2020,Czech Republic
159,More Than You Know,Axwell /\ Ingrosso,27666,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP,4/3/2020,4/10/2020,Czech Republic
160,Cizí zeď,ONEMANSHOW Foundation,27595,https://open.spotify.com/track/7nLZ336nDC44S0CCXcCBJm,4/3/2020,4/10/2020,Czech Republic
161,Without Me,Halsey,27562,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,4/3/2020,4/10/2020,Czech Republic
162,Celou Noc,Nik Tendo,27161,https://open.spotify.com/track/3s0cHLVknKnrbTPdmkNbXj,4/3/2020,4/10/2020,Czech Republic
163,Trampoline (with ZAYN),SHAED,27111,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI,4/3/2020,4/10/2020,Czech Republic
164,6:00 Ráno,Nik Tendo,26994,https://open.spotify.com/track/5wndZcQD947ZNuzPfFagh3,4/3/2020,4/10/2020,Czech Republic
165,Something Just Like This,The Chainsmokers,26964,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,4/3/2020,4/10/2020,Czech Republic
166,Falling,Harry Styles,26911,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,4/3/2020,4/10/2020,Czech Republic
167,when the party's over,Billie Eilish,26836,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,4/3/2020,4/10/2020,Czech Republic
168,I'll Wait,Kygo,26773,https://open.spotify.com/track/6Q3K9gVUZRMZqZKrXovbM2,4/3/2020,4/10/2020,Czech Republic
169,Zakazane uvolneni,Michal Hruza,26746,https://open.spotify.com/track/7wpbqcl0cxxGN8WNYz64Wr,4/3/2020,4/10/2020,Czech Republic
170,Chci zas v tobe spat,Lucie,26745,https://open.spotify.com/track/2vS6SP5AZdlfzXDp2Yn59p,4/3/2020,4/10/2020,Czech Republic
171,What A Man Gotta Do,Jonas Brothers,26708,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,4/3/2020,4/10/2020,Czech Republic
172,"Alone, Pt. II",Alan Walker,26700,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,4/3/2020,4/10/2020,Czech Republic
173,Sixteen,Ellie Goulding,26583,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,4/3/2020,4/10/2020,Czech Republic
174,Blah Blah Blah,Armin van Buuren,26577,https://open.spotify.com/track/65lC7Ey8QaVLvItAMF6Ap8,4/3/2020,4/10/2020,Czech Republic
175,Naše Cesty,Marek Ztraceny,26522,https://open.spotify.com/track/3NIXc097uc92QNraPOQA8K,4/3/2020,4/10/2020,Czech Republic
176,7 rings,Ariana Grande,26488,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,4/3/2020,4/10/2020,Czech Republic
177,Zamilovaný / Nešťastná,Rybičky 48,26477,https://open.spotify.com/track/2k5UhiNw8taPjzpGkBpDdf,4/3/2020,4/10/2020,Czech Republic
178,Watermelon Sugar,Harry Styles,26444,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,4/3/2020,4/10/2020,Czech Republic
179,Silny refren,Horkýže Slíže,26205,https://open.spotify.com/track/6wnc03soJZURZVtyAbK81X,4/3/2020,4/10/2020,Czech Republic
180,Brousíme Nože,Kabát,26168,https://open.spotify.com/track/31U4uNeWxB1A56FgFq4jxv,4/3/2020,4/10/2020,Czech Republic
181,'Till I Collapse,Eminem,26083,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,4/3/2020,4/10/2020,Czech Republic
182,You should be sad,Halsey,26083,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,4/3/2020,4/10/2020,Czech Republic
183,3 Kolesa,Viktor Sheen,26030,https://open.spotify.com/track/6CwxALXdP7YQCLQpAkJvP6,4/3/2020,4/10/2020,Czech Republic
184,Save That Shit,Lil Peep,25996,https://open.spotify.com/track/0S0vWvyZ6Rc79TXkWxT9QA,4/3/2020,4/10/2020,Czech Republic
185,Burlaci,Kabát,25936,https://open.spotify.com/track/2pNUnN4DwHYhTQYp9AF7cQ,4/3/2020,4/10/2020,Czech Republic
186,Matfyzák na discu,Pokáč,25902,https://open.spotify.com/track/09hXGuc2p1wIdmjGaZikm1,4/3/2020,4/10/2020,Czech Republic
187,Good as Hell (feat. Ariana Grande),Lizzo,25820,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq,4/3/2020,4/10/2020,Czech Republic
188,Sem sober,CA$HANOVA BULHAR,25765,https://open.spotify.com/track/3KOVDn7GSRJOt5UNUaOzx6,4/3/2020,4/10/2020,Czech Republic
189,Deja Vu,Viktor Sheen,25673,https://open.spotify.com/track/7J8p1kX23GFJQpPT7fagWu,4/3/2020,4/10/2020,Czech Republic
190,Happy Now,Kygo,25609,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,4/3/2020,4/10/2020,Czech Republic
191,Víno,Chinaski,25570,https://open.spotify.com/track/7m3A7nJjioOGQdmztQBgo7,4/3/2020,4/10/2020,Czech Republic
192,Cizí sny,Viktor Sheen,25553,https://open.spotify.com/track/4oKCcNEyYAURy8mnQhuUb0,4/3/2020,4/10/2020,Czech Republic
193,Numb,Linkin Park,25386,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,4/3/2020,4/10/2020,Czech Republic
194,Sweet Home Alabama,Lynyrd Skynyrd,25273,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg,4/3/2020,4/10/2020,Czech Republic
195,Magdaléna,Jelen,25269,https://open.spotify.com/track/4HPXODHoPRJU6kKwORRnkY,4/3/2020,4/10/2020,Czech Republic
196,Ransom,Lil Tecca,25167,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,4/3/2020,4/10/2020,Czech Republic
197,Hvezdar,UDG,25134,https://open.spotify.com/track/6IHlMISBDoebWceTXqJaNn,4/3/2020,4/10/2020,Czech Republic
198,"10,000 Hours (with Justin Bieber)",Dan + Shay,25087,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,4/3/2020,4/10/2020,Czech Republic
199,"fuck, i'm lonely (with Anne-Marie)",Lauv,24986,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz,4/3/2020,4/10/2020,Czech Republic
200,Acapella,Mikolas Josef,24890,https://open.spotify.com/track/4YP5qeYW7yjLtkiFk0Xer1,4/3/2020,4/10/2020,Czech Republic
1,Roses - Imanbek Remix,SAINt JHN,192745,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,4/10/2020,4/17/2020,Czech Republic
2,Oblivion,Viktor Sheen,168921,https://open.spotify.com/track/0gsuaFpyFi9LHoIZqkLKDU,4/10/2020,4/17/2020,Czech Republic
3,Blinding Lights,The Weeknd,165665,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,4/10/2020,4/17/2020,Czech Republic
4,Dance Monkey,Tones And I,113884,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,4/10/2020,4/17/2020,Czech Republic
5,Toosie Slide,Drake,111158,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y,4/10/2020,4/17/2020,Czech Republic
6,Don't Start Now,Dua Lipa,101207,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,4/10/2020,4/17/2020,Czech Republic
7,The Box,Roddy Ricch,98668,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,4/10/2020,4/17/2020,Czech Republic
8,Boss Bitch,Doja Cat,98522,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,4/10/2020,4/17/2020,Czech Republic
9,Hranice,Ektor,97198,https://open.spotify.com/track/7rTxgRQfQRgdec7XglMZXR,4/10/2020,4/17/2020,Czech Republic
10,death bed (coffee for your head),Powfu,94044,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,4/10/2020,4/17/2020,Czech Republic
11,Až na měsíc,Viktor Sheen,86095,https://open.spotify.com/track/2687fXBlOk6u6fiwLJ4E1l,4/10/2020,4/17/2020,Czech Republic
12,Sunday Best,Surfaces,82504,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,4/10/2020,4/17/2020,Czech Republic
13,Godzilla (feat. Juice WRLD),Eminem,82401,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,4/10/2020,4/17/2020,Czech Republic
14,Blueberry Faygo,Lil Mosey,82082,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,4/10/2020,4/17/2020,Czech Republic
15,Someone You Loved,Lewis Capaldi,80058,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,4/10/2020,4/17/2020,Czech Republic
16,Falling,Trevor Daniel,77733,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,4/10/2020,4/17/2020,Czech Republic
17,ROXANNE,Arizona Zervas,71392,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,4/10/2020,4/17/2020,Czech Republic
18,Say So,Doja Cat,67945,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,4/10/2020,4/17/2020,Czech Republic
19,Ride It,Regard,67267,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,4/10/2020,4/17/2020,Czech Republic
20,Circles,Post Malone,66045,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,4/10/2020,4/17/2020,Czech Republic
21,Level of Concern,Twenty One Pilots,66006,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8,4/10/2020,4/17/2020,Czech Republic
22,Supalonely,BENEE,63434,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,4/10/2020,4/17/2020,Czech Republic
23,LALALA,Grey,62044,https://open.spotify.com/track/55HtKTQeAdPbLz8NtlkaKB,4/10/2020,4/17/2020,Czech Republic
24,Jezebel,Sergei Barracuda,61707,https://open.spotify.com/track/2JVCzwj4kdICJ60tDFqODX,4/10/2020,4/17/2020,Czech Republic
25,Růže,Calin,61214,https://open.spotify.com/track/0snC0JRK2kq9AbB0AjWTm8,4/10/2020,4/17/2020,Czech Republic
26,Break My Heart,Dua Lipa,60910,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,4/10/2020,4/17/2020,Czech Republic
27,Señorita,Shawn Mendes,60477,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,4/10/2020,4/17/2020,Czech Republic
28,Before You Go,Lewis Capaldi,60266,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,4/10/2020,4/17/2020,Czech Republic
29,Savage,Megan Thee Stallion,59846,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,4/10/2020,4/17/2020,Czech Republic
30,ily (i love you baby) (feat. Emilee),Surf Mesa,57944,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,4/10/2020,4/17/2020,Czech Republic
31,Memories,Maroon 5,57832,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,4/10/2020,4/17/2020,Czech Republic
32,Kytky z pumpy,Renne Dang,57434,https://open.spotify.com/track/0yPHAfN6d4Id9dsUeuWhJm,4/10/2020,4/17/2020,Czech Republic
33,Beautiful People (feat. Khalid),Ed Sheeran,56664,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,4/10/2020,4/17/2020,Czech Republic
34,bad guy,Billie Eilish,56528,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,4/10/2020,4/17/2020,Czech Republic
35,Rescue Me,OneRepublic,55901,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,4/10/2020,4/17/2020,Czech Republic
36,Lose Control,MEDUZA,54090,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,4/10/2020,4/17/2020,Czech Republic
37,hot girl bummer,blackbear,53943,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,4/10/2020,4/17/2020,Czech Republic
38,Physical,Dua Lipa,52694,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,4/10/2020,4/17/2020,Czech Republic
39,Zrovna jí to najelo,CA$HANOVA BULHAR,52243,https://open.spotify.com/track/1waxcXUYLEme2y1qnubHma,4/10/2020,4/17/2020,Czech Republic
40,Adore You,Harry Styles,52038,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,4/10/2020,4/17/2020,Czech Republic
41,Skechers,DripReport,51805,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,4/10/2020,4/17/2020,Czech Republic
42,Sladká,Dorian,51245,https://open.spotify.com/track/53babpnCbhRGyme9RPksyf,4/10/2020,4/17/2020,Czech Republic
43,In Your Eyes,The Weeknd,50992,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,4/10/2020,4/17/2020,Czech Republic
44,Mráz,Viktor Sheen,49865,https://open.spotify.com/track/6MlldqBpDJty0FAqJOi8EY,4/10/2020,4/17/2020,Czech Republic
45,Svaz ceskych bohemu,Wohnout,49650,https://open.spotify.com/track/0twbASvGKPDvbWviKZcpyy,4/10/2020,4/17/2020,Czech Republic
46,Neviditelnej,Kontrafakt,48087,https://open.spotify.com/track/1ZX3Qk3dnbGhMUwvlIMwWt,4/10/2020,4/17/2020,Czech Republic
47,Kings & Queens,Ava Max,46597,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,4/10/2020,4/17/2020,Czech Republic
48,I Don't Care (with Justin Bieber),Ed Sheeran,46213,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,4/10/2020,4/17/2020,Czech Republic
49,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,45814,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu,4/10/2020,4/17/2020,Czech Republic
50,Intentions (feat. Quavo),Justin Bieber,45711,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,4/10/2020,4/17/2020,Czech Republic
51,High Hopes,Panic! At The Disco,44655,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,4/10/2020,4/17/2020,Czech Republic
52,Pisnicka (feat. Pokac),Pavel Callta,44409,https://open.spotify.com/track/0dp3uLJSUto8q1kLal1LLj,4/10/2020,4/17/2020,Czech Republic
53,Shallow,Lady Gaga,43701,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,4/10/2020,4/17/2020,Czech Republic
54,Neonový město,Sensey,43520,https://open.spotify.com/track/2vIeHhvghc8dOgCie9p6Az,4/10/2020,4/17/2020,Czech Republic
55,Černobílej svět,Viktor Sheen,42415,https://open.spotify.com/track/49yeFC92MyOcVU8tiit4wj,4/10/2020,4/17/2020,Czech Republic
56,RÁJ,Decky,41459,https://open.spotify.com/track/49HB2EjRtkmXZAKpu3OdKT,4/10/2020,4/17/2020,Czech Republic
57,Sweet but Psycho,Ava Max,40774,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,4/10/2020,4/17/2020,Czech Republic
58,Boyfriend,Selena Gomez,40461,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M,4/10/2020,4/17/2020,Czech Republic
59,everything i wanted,Billie Eilish,39966,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,4/10/2020,4/17/2020,Czech Republic
60,Zlatíčka,Kapitán Demo,39041,https://open.spotify.com/track/3i8Slo4ikWN7k7536CUmez,4/10/2020,4/17/2020,Czech Republic
61,BUDE LÍP,Milion Plus,38979,https://open.spotify.com/track/1HURVedroTlzswJbtfbVEh,4/10/2020,4/17/2020,Czech Republic
62,Za 100 let,Za100let,38786,https://open.spotify.com/track/7t2zn6Wl0SVnMOdtZlf8qS,4/10/2020,4/17/2020,Czech Republic
63,PROUD,Adam Mišík,38764,https://open.spotify.com/track/0ENrWxcjFcgyerCQjrdNj1,4/10/2020,4/17/2020,Czech Republic
64,Tak se nezlob,Marek Ztraceny,38413,https://open.spotify.com/track/2c1bi72Up6wiYxDn49CFdD,4/10/2020,4/17/2020,Czech Republic
65,Na Chvíli,Nik Tendo,38233,https://open.spotify.com/track/328Cr2ztwoeLCGvJIJH64p,4/10/2020,4/17/2020,Czech Republic
66,Believer,Imagine Dragons,37522,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,4/10/2020,4/17/2020,Czech Republic
67,Sám,Hasan,37068,https://open.spotify.com/track/1DOHjrGbhgzAXac1s5FfTR,4/10/2020,4/17/2020,Czech Republic
68,Bad Liar,Imagine Dragons,36585,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,4/10/2020,4/17/2020,Czech Republic
69,Breaking Me,Topic,36514,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,4/10/2020,4/17/2020,Czech Republic
70,Aleiaio,Ben Cristovao,36486,https://open.spotify.com/track/4fUCTv421fKbSRFKuPi6ge,4/10/2020,4/17/2020,Czech Republic
71,Hvězdáři,Kryštof,36428,https://open.spotify.com/track/4xJP2rJHIJXfxpIpzxhhIA,4/10/2020,4/17/2020,Czech Republic
72,Moral of the Story,Ashe,36395,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,4/10/2020,4/17/2020,Czech Republic
73,After Hours,The Weeknd,36080,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag,4/10/2020,4/17/2020,Czech Republic
74,Higher Love,Kygo,36080,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,4/10/2020,4/17/2020,Czech Republic
75,Alkohol a Molly,Viktor Sheen,35973,https://open.spotify.com/track/6Fn9OVLZ9iGRS6SLsrFemT,4/10/2020,4/17/2020,Czech Republic
76,Plakala,DIVOKEJ BILL,35901,https://open.spotify.com/track/3h9EMra1EG4oncHLPiEJce,4/10/2020,4/17/2020,Czech Republic
77,Zlato,Viktor Sheen,35890,https://open.spotify.com/track/4s4LctENLwJP4ceVDO9BKm,4/10/2020,4/17/2020,Czech Republic
78,Sedm,Nik Tendo,35750,https://open.spotify.com/track/7Kk3JdKFFQv1YN2hluyx1J,4/10/2020,4/17/2020,Czech Republic
79,Sucker,Jonas Brothers,35550,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,4/10/2020,4/17/2020,Czech Republic
80,Life Is Good (feat. Drake),Future,35511,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,4/10/2020,4/17/2020,Czech Republic
81,lovely (with Khalid),Billie Eilish,35449,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,4/10/2020,4/17/2020,Czech Republic
82,Happier,Marshmello,35391,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,4/10/2020,4/17/2020,Czech Republic
83,Blinky Blinky,Porsche Boy,35230,https://open.spotify.com/track/0rzcwLKiPpqqyWz3IPs1yv,4/10/2020,4/17/2020,Czech Republic
84,CITY OF ANGELS,24kGoldn,35113,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,4/10/2020,4/17/2020,Czech Republic
85,POJĎ KE MNĚ BLÍŽ,Mirai,34128,https://open.spotify.com/track/6YsCRfIGE5DekAHwPeSLSR,4/10/2020,4/17/2020,Czech Republic
86,SOS (feat. Aloe Blacc),Avicii,34031,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,4/10/2020,4/17/2020,Czech Republic
87,Let Me Down Slowly,Alec Benjamin,33930,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,4/10/2020,4/17/2020,Czech Republic
88,Like It Is,Kygo,33917,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN,4/10/2020,4/17/2020,Czech Republic
89,Piece Of Your Heart,MEDUZA,33771,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,4/10/2020,4/17/2020,Czech Republic
90,Sex Hudba Drogy,Nik Tendo,33612,https://open.spotify.com/track/2faFCPiT30abgnDmZrw9wj,4/10/2020,4/17/2020,Czech Republic
91,Naděje (feat. Václav Rouček),STEIN27,32934,https://open.spotify.com/track/1qGztCmaQqkgbsSUBs4ff0,4/10/2020,4/17/2020,Czech Republic
92,WHATS POPPIN,Jack Harlow,32691,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,4/10/2020,4/17/2020,Czech Republic
93,So Am I,Ava Max,32633,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,4/10/2020,4/17/2020,Czech Republic
94,Lucid Dreams,Juice WRLD,32594,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,4/10/2020,4/17/2020,Czech Republic
95,ØTCHI,Mirai,32580,https://open.spotify.com/track/71BCQXb4lj0inm0cisGa3M,4/10/2020,4/17/2020,Czech Republic
96,Ritual,Tiësto,32414,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa,4/10/2020,4/17/2020,Czech Republic
97,Takeaway,The Chainsmokers,32184,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw,4/10/2020,4/17/2020,Czech Republic
98,If the World Was Ending - feat. Julia Michaels,JP Saxe,32169,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,4/10/2020,4/17/2020,Czech Republic
99,Síla Starejch Vín,Skwor,32160,https://open.spotify.com/track/6qgMr9LacgnihY9IdYriMP,4/10/2020,4/17/2020,Czech Republic
100,Kancelář - Official Remix,Ektor,31964,https://open.spotify.com/track/6Fc7mlF8R1I0yENYoZ201s,4/10/2020,4/17/2020,Czech Republic
101,If I Can't Have You,Shawn Mendes,31931,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,4/10/2020,4/17/2020,Czech Republic
102,Salt,Ava Max,31761,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,4/10/2020,4/17/2020,Czech Republic
103,My Oh My (feat. DaBaby),Camila Cabello,31714,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,4/10/2020,4/17/2020,Czech Republic
104,Nik Tendo - Scale To Fit,Yzomandias,31681,https://open.spotify.com/track/1fFIknTF8kfYEHNqcs46Yv,4/10/2020,4/17/2020,Czech Republic
105,In My Mind,Dynoro,31618,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,4/10/2020,4/17/2020,Czech Republic
106,Díky,Rest,31595,https://open.spotify.com/track/3UJKcvUrCRCL4YqgagK9xJ,4/10/2020,4/17/2020,Czech Republic
107,Youngblood,5 Seconds of Summer,31378,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,4/10/2020,4/17/2020,Czech Republic
108,Never Really Over,Katy Perry,31074,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,4/10/2020,4/17/2020,Czech Republic
